"DISTRICT","ZIPCODE","LATITUDE","LONGITUDE","ECONOMIC_NEED_INDX","INCOME","PCT_ELL","PCT_ASIAN","PCT_BLACK","PCT_HISPANIC","PCT_WHITE","PCT_ATTENDANCE","PCT_ABSENCES","PCT_RIGOROUS","PCT_COLLABORATIVE","PCT_SUPPORTIVE","PCT_EFFECTIVE","PCT_FAMILY_TIES","PCT_TRUST","PCT_4S_UNDRRP","PCT_4S_ECNDSV","SPHS_APPLICANTS","ELA_PROF","MATH_PROF","CLASS_SIZE","PTRATIO","PCT_FEMALE","SPHS_TESTERS","SPHS_OFFERS","SPHS_FEEDER"
9,10456,40.832278,-73.914142,89.2,26321.3844343139,27,3,30,66,1,87,45,81,78,81,70,78,87,0.819672131147541,1.63934426229508,158,2.21,2.17,21.2682926829268,10.9,51.3698630136986,29,0,1
23,11233,40.680262,-73.91115,83.7,31173.8525263158,6,1,78,19,2,92,31,95,98,91,96,86,97,0,0,35,2.09,1.96,18.8,7.8,56.8421052631579,12,0,1
11,10469,40.86429,-73.836566,69.1,45650.6978817639,7,3,65,29,2,90,33,89,91,83,84,73,86,2.64900662251656,2.64900662251656,177,2.29,2.1,22.8041237113402,13.5,46.7479674796748,42,2,0
21,11204,40.608043,-73.984972,73,39574.5309654196,29,33,11,28,27,93,21,90,93,85,89,74,93,0,4.63917525773196,261,2.45,2.58,23.4774193548387,12.4,49.5507060333761,114,12,0
10,10468,40.870295,-73.897019,85.7,32283.3888312185,61,0,0,99,0,97,8,91,93,87,88,82,92,0,3.63636363636364,51,2.15,2.18,23.5714285714286,11.9,48.9483747609943,0,0,1
30,11106,40.766101,-73.929913,70.7,48302.1818476884,12,25,15,49,10,94,20,90,97,91,93,81,96,1.64835164835165,13.2596685082873,181,2.46,2.51,24.4,13.8,44.3768996960486,59,9,0
27,11694,40.578277,-73.854294,37.1,95258.88,0,1,3,9,87,94,11,89,85,91,68,85,84,0,4.54545454545455,29,2.99,3.13,20.85,14.3,48.5799701046338,0,0,1
11,10467,40.880634,-73.860155,73.7,43648.2042613458,8,3,58,33,1,89,39,86,84,78,84,73,88,0,1.38888888888889,182,2.15,1.97,23.0693069306931,12.3,45.4225352112676,23,0,1
12,10459,40.823187,-73.897385,74.8,28271.22,8,1,35,62,0,95,14,82,86,79,85,77,86,0,4.54545454545455,37,2.33,2.54,23.6931933728462,12.446945496439,54.4615384615385,0,0,1
5,10027,40.814981,-73.952121,85.4,31077.89,11,2,42,51,1,92,33,90,91,82,76,81,89,0,0,55,2.38,2.29,21.2307692307692,13.2,44.5977011494253,21,0,1
16,11233,40.683447,-73.925849,65.2,41262.87,2,2,88,8,1,94,0,89,88,77,84,86,85,19.7183098591549,8.45070422535211,94,2.63,3.2,21.3853264647669,14.6184738102195,0.245398773006135,39,8,0
23,11212,40.668635,-73.905086,71.9,45213.1294748901,3,1,72,18,1,96,6,88,88,83,85,85,91,5.63380281690141,8.45070422535211,76,2.47,2.75,23.3999496130759,13.7259759121717,48.1049562682216,29,2,0
5,10027,40.815745,-73.9556,81.7,34447.0152544379,6,0,59,39,1,87,42,92,86,90,76,78,86,0,0,82,2.12,1.92,21.7,10.7,50.887573964497,15,0,1
9,10456,40.827748,-73.913773,93.8,28320.6958512397,25,1,33,65,0,90,38,90,93,84,82,80,89,0,0,74,2.1,2,24.8936170212766,11.6,45.0413223140496,21,0,1
13,11216,40.678907,-73.9465,68.9,52376.9860121951,2,1,78,19,1,91,33,84,88,75,85,85,92,0,4.8780487804878,67,2.23,2.1,17.4848484848485,10,44.375,8,0,1
17,11225,40.663676,-73.949034,71.3,44384.413591616,6,1,84,10,1,93,21,85,78,82,70,86,81,4.70588235294118,5.09803921568627,274,2.36,2.32,23.6803278688525,14.8,51.5862068965517,96,6,0
30,11105,40.775893,-73.904564,51.3,62133.9277886179,6,23,4,38,34,95,12,89,89,85,78,73,87,0.261780104712042,8.8,348,2.87,3.03,25.905737704918,16.2,46.3414634146341,170,31,0
8,10473,40.823319,-73.860062,80.2,35479.8353935629,11,2,31,65,1,91,31,86,88,87,81,84,90,0,2.60869565217391,121,2.31,2.33,26.2881355932203,14.7,52.2077922077922,19,1,0
28,11434,40.675061,-73.77561,57.8,63688.8875939033,2,9,77,8,1,94,19,91,99,91,98,85,98,4.3010752688172,4.3010752688172,109,2.37,2.44,22.8709677419355,11,43.042071197411,27,1,0
26,11362,40.762437,-73.734426,20.9,91628.9145704698,2,62,3,12,23,98,4,87,87,83,73,73,83,0,15.0862068965517,309,3.27,3.66,29.0354609929078,17,48.6577181208054,211,79,0
12,10456,40.828715,-73.900452,89.1,26962.88,19,1,35,61,1,91,35,89,90,84,84,78,90,0,3.50877192982456,62,2.15,2.26,24.5,14.1,49.6567505720824,0,0,1
9,10457,40.841242,-73.898492,90.3,28830.61,12,1,53,45,1,88,44,85,77,89,68,80,86,16.2790697674419,0,62,2.28,2.45,20.8117934667846,11.1,47.4605954465849,7,2,0
2,10004,40.705442,-74.012888,56.4,48785.279959596,8,40,9,20,27,96,8,84,93,90,95,85,96,0,16.6666666666667,129,2.77,2.88,32.9459459459459,12.9,52.7272727272727,70,21,0
10,10457,40.854655,-73.897036,91.1,30006.2228238993,36,1,25,72,1,90,35,86,84,82,78,80,88,0,3.57142857142857,190,2.09,1.98,22.9891304347826,11.2,43.9622641509434,17,1,0
21,11224,40.57866,-73.992391,31.1,92840.0884974213,1,28,7,5,54,96,7,88,89,87,86,73,91,1.42045454545455,12.5,429,3.53,3.71,33.9514563106796,18.8,51.2102874432678,336,196,0
20,11204,40.628989,-73.979862,80,40627.41,30,20,2,52,26,94,16,90,89,89,78,81,90,0,6.38297872340426,67,2.46,2.59,21.952380952381,12.6,52.437223042836,14,2,0
8,10472,40.829414,-73.856783,82.1,36416.5381127712,23,20,17,54,7,90,33,89,86,84,77,78,89,0,0,118,2.26,2.26,23.5901639344262,13.4,46.2395543175487,39,1,0
31,10301,40.608441,-74.105262,36.6,67750.03,1,8,20,22,48,95,10,93,92,87,90,80,92,0,5.61797752808989,93,2.83,2.88,25.8181818181818,15.3,46.991622239147,22,3,0
20,11220,40.640773,-74.000808,82.8,27317.1583089245,33,49,1,44,6,95,12,83,80,82,77,67,87,0,18.0778032036613,528,2.42,2.81,30.752380952381,13.8,46.9078947368421,181,43,0
10,10458,40.861305,-73.891283,82.1,34028.773357331,4,5,18,72,2,98,2,91,92,92,86,86,94,0,5.88235294117647,90,2.7,2.66,27.271186440678,14.8,50.7462686567164,64,5,0
20,11219,40.627847,-74.004003,48,64381.0209571083,2,69,1,6,24,98,2,92,91,92,90,76,93,0,51.2345679012346,278,3.83,4.19,26.2131147540984,17.5,52.348224513173,251,236,0
15,11218,40.648155,-73.978583,35.4,77838.4552404367,2,6,15,34,37,96,7,85,91,87,92,86,94,1.01010101010101,5.05050505050505,108,2.82,3.05,25.7176466150539,14.1772613130217,46.7654986522911,24,5,0
19,11208,40.676982,-73.883838,82.3,37908.6432919136,20,5,24,68,1,92,31,91,97,94,94,78,97,1.58730158730159,3.96825396825397,152,2.32,2.31,25.9255319148936,11.2,43.5622317596566,12,0,1
32,11207,40.688922,-73.91033,84.8,29215.843523359,25,1,28,69,2,92,25,88,95,89,92,79,95,0,1.12359550561798,96,2.11,1.95,18.7402597402597,9.8,53.8011695906433,10,0,1
12,10456,40.827387,-73.900529,83.2,31169.4968531998,10,1,32,65,1,93,23,85,89,83,83,81,90,0.87719298245614,0,110,2.23,2.48,22.7556546215708,12.361048272588,53.4704370179949,7,0,1
28,11374,40.712046,-73.861195,39.7,72785.1303022856,2,17,18,39,20,96,7,87,96,85,93,80,93,2.02020202020202,5.05050505050505,127,2.77,2.66,25.5333333333333,12.6,47.8002378121284,21,2,0
29,11434,40.691665,-73.778987,41.9,112521.018225352,0,1,86,3,3,93,27,81,66,81,61,84,80,2.8169014084507,1.40845070422535,74,2.41,2.42,22.3809523809524,17.1,0,0,0,1
3,10025,40.802678,-73.96595,47.7,64570.7060545809,2,6,26,37,26,96,8,83,95,89,93,84,95,3.7037037037037,7.40740740740741,122,3.11,3.23,26,16.1,46.7836257309941,64,15,0
18,11212,40.677469,-73.942071,47.7,62131.5034389954,1,0,97,2,0,97,5,84,89,86,89,85,94,21.6867469879518,18.0722891566265,86,2.67,2.99,24.3919144999484,14.503361007389,48.8262910798122,27,6,0
2,10011,40.743368,-74.002547,40.6,79862.2229957443,3,11,19,35,29,95,11,83,79,82,74,80,86,0,1.28205128205128,96,2.94,2.76,27.625,11.2,36.8600682593857,33,4,0
24,11385,40.705855,-73.902827,67.5,40567.2940659667,15,10,1,71,17,95,16,84,81,84,73,71,90,0,14.7668393782383,378,2.54,2.59,23.2978723404255,14.1,47.6797088262056,78,13,0
10,10457,40.848559,-73.89257,84.3,27272.5962662227,11,15,21,60,3,92,26,84,76,83,69,69,88,1.98863636363636,15.9090909090909,424,2.54,2.59,23.8483412322275,13.2,50.3407155025554,270,46,0
24,11379,40.711906,-73.871298,50,62298.87,8,3,1,50,46,92,33,90,71,88,59,84,80,0,9.52380952380952,75,2.7,2.72,18.1818181818182,12.4,47.3597359735974,12,2,0
16,11221,40.691396,-73.93314,88.4,27485.999139333,3,0,66,32,1,90,36,95,99,92,97,86,97,4.54545454545455,4.54545454545455,81,2.37,2.29,16.1323529411765,10.2,52.2613065326633,9,1,0
27,11692,40.594435,-73.794945,82.5,47183.73,4,1,71,24,2,88,48,90,86,90,77,84,89,0,0,56,2.03,1.99,16.203125,10.8,47.7203647416413,0,0,1
10,10467,40.876823,-73.88124,82.7,35210.8463744244,31,13,13,67,5,89,38,87,79,81,70,74,84,0.454545454545455,4.09090909090909,232,2.16,2.07,25.6082474226804,13.2,44.4283646888567,51,2,0
32,11237,40.697591,-73.913097,66.7,32209.7918850575,2,6,11,77,5,97,8,92,99,96,92,83,98,3.33333333333333,33.3333333333333,59,3.28,3.47,30,23.8,55.4022988505747,22,8,0
8,10455,40.815971,-73.901686,76.4,29665.65,5,0,33,64,1,95,14,90,95,89,88,90,94,0,8.08080808080808,94,2.67,2.87,27.0639254936667,14.7856501295146,98.2587064676617,40,4,0
31,10304,40.620483,-74.080771,70.5,84938.5357142857,3,9,52,31,7,93,23,93,87,91,90,87,91,1.78571428571429,3.57142857142857,68,2.38,2.43,19.1304347826087,11.6,0,18,1,0
30,11372,40.754326,-73.887594,68.2,46989.6050390544,21,8,1,89,2,96,9,87,85,86,74,76,86,0,8.1570996978852,581,2.43,2.57,24.6575757575758,13.6,47.0276633313714,137,12,0
3,10025,40.800512,-73.962802,22.1,94509.5984998597,2,9,8,12,64,96,5,85,83,87,80,84,90,1.99203187250996,6.77290836653386,286,3.46,3.7,28.016393442623,17.2,49.6478873239437,257,174,0
6,10040,40.86082,-73.930066,86.1,34378.8687240143,51,0,3,95,1,93,23,80,83,86,73,90,89,0,2.22222222222222,121,2.13,2.22,21.8813559322034,11.2,50.6451612903226,22,0,1
27,11414,40.659866,-73.835156,30.1,76665.22,2,3,2,35,60,94,13,92,89,88,76,81,90,0,7.27272727272727,76,2.7,2.88,26.375,14.9,51.4749262536873,11,1,0
9,10457,40.839046,-73.90019,75.8,37513.5748084693,7,1,50,48,1,96,10,78,76,78,71,78,83,0,8.33333333333333,114,2.39,2.5,24.8494308013008,13.2294531046573,49.3706293706294,22,2,0
6,10034,40.871567,-73.912337,60.4,50767.71,12,2,3,77,17,95,13,97,96,94,90,86,96,0,21.875,65,2.76,2.86,25.6285714285714,16.5,52.9516994633274,24,8,0
5,10027,40.81064,-73.955847,50.7,40966.580781331,0,12,21,44,20,98,1,87,92,88,90,84,93,17.9775280898876,21.3483146067416,97,3.47,3.73,25.9,15.9,51.7094017094017,42,30,0
30,11101,40.74308,-73.959251,56.3,57665.5836183195,7,16,13,51,18,94,14,88,94,85,97,85,92,0,6.25,141,2.68,2.8,23.6590909090909,12.8,50.3562945368171,65,10,0
27,11694,40.579602,-73.831079,75.5,44012.8200222387,9,2,55,34,8,93,26,94,89,92,90,89,90,2.8169014084507,2.8169014084507,78,2.3,2.16,21.5,11,49.5614035087719,0,0,1
18,11236,40.644044,-73.892737,55.7,62871.1553333333,1,1,90,6,1,96,10,96,98,93,96,89,96,3.84615384615385,5.12820512820513,90,2.49,2.88,22.7546043391111,13.7933486341182,48.8888888888889,21,1,0
20,11204,40.634787,-73.981631,71,-1194.10362318841,10,47,21,19,12,94,21,87,89,88,85,73,90,3.03030303030303,11.5942028985507,77,2.66,2.58,24.5416666666667,12.3,100,24,3,0
25,11367,40.738332,-73.82028,35.4,56351.95,4,53,22,12,10,97,3,87,80,84,74,87,86,6,14,53,3.12,3.38,27.9615384615385,18.9,50.9881422924901,40,16,0
13,11205,40.691059,-73.971016,36.3,63016.09,1,7,39,17,31,95,10,94,96,90,92,91,93,8.7719298245614,8.7719298245614,58,2.82,2.83,30.375,14.6,54.7206165703276,26,8,0
10,10463,40.87984,-73.910788,75.2,69064.16,15,2,23,72,2,92,33,93,92,85,86,88,92,0,3.125,70,2.37,2.55,21.6060606060606,15.9,45.6656346749226,6,0,1
10,10457,40.850163,-73.891656,86.4,25544.48,10,2,29,68,0,91,37,97,90,87,83,83,91,0,0,49,2.35,2.54,22.6,15.8,52.5862068965517,13,1,0
11,10462,40.834056,-73.858543,56.6,43325,8,21,44,34,0,97,4,95,96,91,92,86,94,3.33333333333333,22.2222222222222,90,2.97,3.25,26.3987317995649,15.9125515874506,52.5339925834363,65,17,0
7,10454,40.813507,-73.920477,86.6,26959.667075028,9,0,20,79,1,95,12,84,76,85,71,75,82,0,0,99,2.62,2.68,27.0444444444444,12.9,48.5380116959064,18,2,0
19,11208,40.670064,-73.874556,70.3,52089.3022464512,3,2,76,19,0,95,14,78,71,80,65,79,79,3.8961038961039,6.49350649350649,90,2.3,2.44,22.2227860610233,12.891474770055,38.3720930232558,30,2,0
1,10002,40.7195,-73.979239,25.7,76833.96,0,33,9,11,42,97,3,81,73,85,55,81,74,2.67857142857143,8.57142857142857,136,3.83,4.03,28.9833333333333,18.2,47.923875432526,126,89,0
23,11212,40.666247,-73.91127,86,27808.12,3,1,78,20,0,90,38,96,95,88,86,86,93,0,0,70,2.32,2.25,22.6315789473684,19.3,53.427065026362,10,0,1
12,10460,40.835821,-73.890983,86.5,27441.0706451613,21,1,29,67,2,90,35,85,90,76,87,91,92,0,1.61290322580645,75,2.07,2.15,22.55,13.1,60,0,0,1
27,11420,40.675063,-73.816692,49.5,65671.4672677596,4,24,45,21,2,95,11,90,95,95,91,85,97,2,7.33333333333333,121,2.48,2.46,24,13.5,48.9071038251366,25,2,0
13,11201,40.694639,-73.988307,69.5,2867.59,5,5,71,14,8,91,28,84,89,82,86,73,88,8,4,48,2.36,2.19,25.6875,12.7,100,22,2,0
4,10029,40.796046,-73.944549,72,32322.71,4,1,61,34,2,0,100,94,94,88,87,92,92,40.5940594059406,31.6831683168317,69,3.29,3.89,18.3916961695105,14.9947701581784,50.210970464135,29,19,0
21,11214,40.593624,-73.986144,56.4,57116.9303414634,1,8,24,27,40,93,21,94,98,77,95,72,91,0,2.66666666666667,100,2.61,2.65,22.45,15.8,47.2560975609756,15,1,0
9,10453,40.848521,-73.908447,90,29109.7285409067,41,2,17,80,1,89,39,77,70,80,68,80,84,0,1.98019801980198,175,2.04,2,22.2109375,11,47.3684210526316,0,0,1
9,10452,40.834312,-73.930213,79.8,26912.82,13,0,40,57,1,96,5,77,77,87,70,85,91,0,0,50,2.3,2.46,24.2587319593846,12.9345831444284,51.3461538461538,15,1,0
27,11414,40.657832,-73.844039,19.1,80373.95,0,3,2,19,75,95,11,91,91,88,82,80,92,0,8.57142857142857,83,2.87,3.06,24.3636363636364,10.5,48.9705882352941,14,4,0
29,11413,40.664858,-73.759088,55.7,59057.1729273305,2,1,91,6,1,92,26,84,91,78,90,80,89,0.746268656716418,0.746268656716418,102,2.21,2.13,20.4651162790698,12.2,51.4754098360656,17,0,1
14,11222,40.719769,-73.947968,77.7,46379.5734285714,12,2,22,63,12,92,26,87,77,86,66,82,83,0,2.30769230769231,136,2.25,2.22,21.9861111111111,11.6,39.9470899470899,35,2,0
25,11367,40.735855,-73.823583,45.7,61994.44,15,44,9,32,16,96,13,91,86,90,82,78,88,0,22.2222222222222,74,2.71,2.97,17.5263157894737,9.3,48.2866043613707,29,9,0
12,10460,40.839183,-73.88028,86.7,26979.39,10,2,25,70,1,91,33,85,89,82,86,78,90,1.52671755725191,8.3969465648855,151,2.24,2.36,28.4533333333333,13.7,49.165120593692,28,3,0
10,10463,40.883022,-73.891672,78.6,42357.53,19,7,17,70,4,92,29,85,71,84,63,87,82,1.49253731343284,5.14705882352941,161,2.41,2.41,26.7922077922078,15.1,48.6024844720497,42,3,0
31,10314,40.581969,-74.15936,31.7,70820.3251154684,0,10,7,20,62,95,10,94,88,90,85,76,86,0,9.62962962962963,156,3.03,3.01,27.2537313432836,13.4,54.6840958605665,70,15,0
15,11231,40.679432,-74.001943,63.5,52440.5899214531,7,3,40,45,10,94,17,85,91,85,87,81,93,0,4.76190476190476,89,2.49,2.04,21.469387755102,10.6,48.8954344624448,6,0,1
4,10029,40.792935,-73.947168,72.2,-2644.20657142857,2,9,25,60,4,95,16,90,97,87,92,72,94,0,0,50,2.69,2.54,25.0294117647059,15.6,100,8,1,0
9,10457,40.845324,-73.897392,70.5,86305.9827272727,4,0,58,39,0,94,18,82,86,77,83,85,89,0,1.81818181818182,59,2.21,2.13,22.0714285714286,14.3,0,7,0,1
9,10453,40.849461,-73.915529,87.2,29969.6299477838,39,0,20,79,1,93,25,78,65,82,59,78,79,0,1.85185185185185,171,2.16,2.27,22.078431372549,14.2,48.9754098360656,41,1,0
3,10025,40.791685,-73.97077,77.8,36794.2488233117,19,2,51,38,7,88,38,83,89,80,87,83,91,2.12765957446809,4.25531914893617,48,2.27,2.1,20.8333333333333,8.4,50.7246376811594,11,1,0
18,11203,40.647443,-73.920775,60.6,48280.0828361727,1,0,94,5,1,92,26,89,84,80,82,73,81,3.3175355450237,2.3696682464455,191,2.48,2.3,25.4415584415584,13.5,54.2042042042042,45,2,0
19,11208,40.6573,-73.874138,77.7,42056.3045104603,3,1,72,24,1,91,31,88,96,85,94,77,93,0,0,69,2.27,2.1,26.9166666666667,10.8,45.397489539749,6,0,1
4,10035,40.800631,-73.939323,85,41160.1877560976,11,3,40,56,1,95,15,89,99,88,96,81,94,0,0,48,2.27,2.36,12.4406779661017,12.6,38.4,0,0,1
15,11201,40.685159,-73.993634,71,47579.0681012658,11,5,43,34,16,95,13,83,85,73,79,71,80,0,0,99,2.14,2.01,26.8333333333333,14,44.7784810126582,32,0,1
16,11221,40.68972,-73.925019,69.9,38826.92,2,1,86,12,1,95,14,84,79,81,73,81,86,7.04225352112676,7.04225352112676,63,2.35,2.37,22.9791561518859,12.9297295685827,49.6038034865293,23,2,0
11,10470,40.899321,-73.867223,35,62840.53,8,4,8,28,59,95,9,96,96,89,94,83,95,0,15.2542372881356,46,2.81,2.98,26.2903225806452,16,47.7495107632094,24,8,0
11,10469,40.862563,-73.859202,73.7,42125.55,21,7,22,54,17,93,22,88,85,82,82,78,87,1.77514792899408,2.9585798816568,159,2.3,2.29,30.4705882352941,17.2,50.3875968992248,25,1,0
30,11369,40.757692,-73.874171,55.4,53320.9420923427,5,14,10,48,27,97,6,94,96,90,93,75,95,0,15.0990099009901,460,2.91,3.2,25.4763948497854,17.3,51.4501891551072,206,47,0
3,10025,40.79909,-73.965359,76.7,41389.2694249888,5,2,52,39,5,92,25,90,97,83,94,86,94,1.81818181818182,1.81818181818182,74,2.31,2.45,23.0857142857143,11.7,50.2463054187192,21,1,0
3,10025,40.791685,-73.97077,73,45375.9486346295,3,2,45,43,11,94,15,96,96,87,94,82,93,1.49253731343284,2.98507462686567,59,2.41,2.5,24.1081081081081,12,47.085201793722,11,0,1
21,11214,40.604847,-73.994746,60.8,46865.8055805149,13,18,3,29,49,95,16,85,75,82,69,67,78,0,5.63380281690141,99,2.77,2.67,25.7241379310345,15.7,50.2123142250531,19,2,0
18,11203,40.654737,-73.940641,52,48361.64,1,2,93,2,2,95,11,92,94,86,90,83,93,0,27.6785714285714,91,3.05,3.1,28,17.5,54.3859649122807,89,30,0
9,10456,40.833708,-73.903937,92.9,26378.8337727273,31,1,37,61,1,90,35,82,66,81,63,70,79,0,0,107,1.98,1.92,18.8080808080808,8.9,43.4659090909091,7,0,1
24,11101,40.742708,-73.936328,51.3,51745.2799548872,4,22,5,61,12,96,4,91,90,87,86,68,91,0,14.2857142857143,50,3.21,3.28,29.12,17.1,45.4135338345865,35,10,0
11,10475,40.873204,-73.832178,50.4,62238.8326254736,1,3,69,23,3,95,13,87,94,86,90,94,94,8.66425992779783,7.94223826714801,305,2.71,2.71,25.5849056603774,15.8,54.6487603305785,151,20,0
12,10456,40.827387,-73.900529,83.5,33935.8642990586,12,2,21,77,0,94,13,93,97,91,96,87,96,0,0,83,2.34,2.33,19.0185185185185,12.4,47.3229706390328,0,0,1
31,10302,40.623011,-74.145295,60.4,53376.8350540179,8,6,22,44,27,91,29,85,86,80,80,77,88,0.279329608938547,2.12765957446809,436,2.47,2.32,24.5961538461538,13.8,50.4182509505703,101,6,0
13,11205,40.694425,-73.971627,70.1,51058.0437114428,7,2,65,28,4,93,22,74,78,76,70,82,84,1.28205128205128,2.56410256410256,76,2.27,2.11,24.6764705882353,9.7,44.2786069651741,17,0,1
27,11416,40.684802,-73.847569,60.2,55808.1682812535,13,28,6,61,3,93,23,86,87,82,76,75,89,0.350262697022767,9.80735551663748,640,2.58,2.67,26.6212871287129,15.3,47.1276595744681,169,19,0
8,10465,40.826997,-73.818271,63.9,55324.7665679758,6,4,10,69,18,92,31,74,80,81,57,78,81,0,0,115,2.28,2.22,21.830985915493,12.6,45.619335347432,21,0,1
4,10029,40.797156,-73.941285,88.5,26905.07,12,4,26,67,2,92,28,92,85,85,81,82,91,2.1978021978022,4.3956043956044,99,2.46,2.57,26.7894736842105,12,49.2665036674817,20,1,0
23,11212,40.666247,-73.91127,80,42071.893718593,1,0,81,16,1,92,31,96,99,92,97,86,96,0,0,69,2.26,2.35,19.4081632653061,11.1,47.2361809045226,10,0,1
8,10459,40.820398,-73.892938,85.3,27094.8693477222,14,1,22,76,1,92,29,81,84,79,82,75,91,0,1.21951219512195,85,2.24,2.15,25.2553191489362,13,53.8102643856921,0,0,1
13,11216,40.681896,-73.945611,67.3,41399.29,2,1,87,9,1,96,12,92,89,94,83,87,94,20.8955223880597,20.8955223880597,85,2.79,3.3,23.669902520383,15.3710319343069,51.9421860885276,56,17,0
5,10031,40.819764,-73.95724,88.1,25527.4629230769,11,1,52,43,3,91,27,83,79,81,75,78,87,0,0,66,2.08,1.94,18.7659574468085,7.2,54.6153846153846,11,0,1
9,10453,40.841563,-73.929604,88.5,26911.2479371143,20,1,35,63,1,90,38,78,65,83,63,81,81,0,1.20481927710843,83,2.1,1.99,19.2857142857143,8.1,53.2520325203252,0,0,1
24,11373,40.737333,-73.866404,68.8,27835.8044045768,7,19,10,67,3,97,4,88,77,82,73,77,87,3.92156862745098,26.4705882352941,86,2.86,3.21,25.9403828663865,15.5688104773207,56.1097256857855,41,14,0
18,11236,40.642544,-73.90803,53.8,57512.74,4,1,90,5,0,96,10,83,81,78,79,84,87,3.44827586206897,3.44827586206897,64,2.28,2.5,22.5588135956471,12.7030426247301,49.0808823529412,23,1,0
30,11103,40.759518,-73.912499,60.5,49812.331472212,12,23,6,52,18,94,15,93,95,88,88,70,93,0,7.27272727272727,250,2.59,2.76,24.1310344827586,14.5,45.4790823211876,56,8,0
32,11237,40.706871,-73.92002,84.5,31773.8816030534,21,2,3,92,2,91,31,89,83,84,78,77,86,0,0.763358778625954,161,2.23,2.23,22.289156626506,10.1,50,8,0,1
31,10301,40.634527,-74.097992,71.7,37720.1325331019,9,5,34,44,16,91,29,81,85,81,75,74,86,1.62162162162162,1.62162162162162,325,2.45,2.32,23.1421568627451,13.4,54.5361875637105,40,2,0
13,11217,40.676626,-73.977783,55.5,64025.89,4,3,59,25,9,92,26,89,78,82,75,89,86,0,0,100,2.52,2.51,23.141406987876,13.0553127046082,47.4393530997305,38,0,1
13,11205,40.689626,-73.961094,63.5,42161.63,2,0,80,15,1,95,16,83,84,79,80,90,87,4.54545454545455,2.27272727272727,49,2.43,2.65,22.6345139940988,13.1891004704313,50.1234567901235,17,1,0
2,10011,40.706563,-74.017528,11.4,140085.12,2,21,4,11,56,96,8,92,94,88,92,90,93,0,1.12359550561798,84,3.16,3.32,30.2222222222222,13.4,47.7629987908102,56,16,0
29,11428,40.720412,-73.746572,43.5,68573.5158297468,10,33,40,21,4,94,16,89,86,78,82,72,86,1.42348754448399,4.27046263345196,346,2.53,2.55,25.6744186046512,16.6,48.7364620938628,117,8,0
8,10465,40.826997,-73.818271,56,55750.1348648648,3,5,15,59,21,93,25,88,87,87,82,76,87,0,8.10810810810811,112,2.74,2.47,25.36,16.4,48,39,4,0
7,10451,40.821611,-73.916768,89.1,23911.23,13,3,28,67,1,91,35,90,91,92,81,84,93,0,0,82,2.12,2.12,20.936170212766,12.1,47.3484848484849,10,0,1
16,11221,40.687938,-73.932378,82.6,30850.7545072231,10,2,63,25,3,86,46,97,93,86,92,80,91,8.57142857142857,10.7142857142857,87,2.43,2.42,19.5277777777778,12.3,47.940074906367,19,3,0
1,10002,40.719935,-73.991656,70.7,10268.7336852501,7,22,24,52,2,95,15,0,0,0,0,0,0,0,13.6986301369863,71,2.37,2.85,24.539097722907,13.0013851278033,46.5116279069767,27,4,0
